DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment_Behavior
0.264373124,0.451858693,0.307088432,2.07850381,3.149157239,0.238513045,0.214038328,2.756407296,0.217039945,1.511429231,0.307319326,0.321634726,0.309397368,0.290464096,0.69822212,0.804433156,1.57492496,1.216578157,0.403371046,0.762410529,0.238974833,0.402678365,0.216578157,1.014315401,2.045486031,0.919879935,0.230431771,0.275917802,0.592011083,0.158162087,0.44193027,1.913414916,1.261602401,0.472870007,0.517432464,0.834449319,0.661740937,0.374278458,0.57169245,0.381667051,0.398060494,0.44839529,0.337566382,0.151909288,0.762714691,0.165582791,1.310321828,0.307320327,0.246956812,1.211772553,0.133233283,0.192596298,0.180256795,0.137402034,0.148741037,0.155744539,0.128064032,0.137902284,0.264632316,0.187593797,0.589961647,0.277305319,1.831749208,2.207603802,0.185426046,1.35967984,0.804735701,0.210271803,0.207937302,,0.137402034,0.166916792,0.497081874,,0.282808071,,1.060863765,Ts65Dn,Memantine_S/C
0.268903592,0.473771267,0.303402647,2.108695652,3.184073724,0.273393195,0.20463138,2.855623819,0.229206049,1.418241966,0.330812854,0.331049149,0.312854442,0.30600189,0.730387524,0.81805293,1.41989603,1.150047259,0.423204159,0.755907372,0.290879017,0.392722117,0.193289225,1.016776938,2.062854442,0.971644612,0.239603025,0.277882798,0.598298677,0.163516068,0.458175803,1.997873346,1.268667297,0.475897921,0.510869565,0.863185255,0.655718336,0.372637051,0.567816635,0.34168242,0.392249527,0.457466919,0.337665406,0.13649117,0.7747153,0.163228255,1.262584585,0.314243274,0.273312428,1.238818287,0.131209771,0.189965341,0.174946361,0.128238983,0.166859218,0.15679155,0.13253012,0.136656214,0.272817297,0.177422017,0.591186664,0.292292458,1.857732299,2.219673213,0.22082852,1.288331408,0.830169995,0.205974583,0.238653243,,0.128238983,0.149529625,0.484568411,,0.277273477,,1.058920614,Ts65Dn,Memantine_S/C
0.257819687,0.466881325,0.298298068,2.015869365,3.039328427,0.235970561,0.207681693,2.788178473,0.258279669,1.29599816,0.305197792,0.32474701,0.297838086,0.280358786,0.733900644,0.814167433,1.366605336,1.14075437,0.424793008,0.731600736,0.236200552,0.364765409,0.209521619,0.968951242,2.068077277,0.911223551,0.231140754,0.280588776,0.575666973,0.172263109,0.426632935,1.960671573,1.202851886,0.464811408,0.509659614,0.829576817,0.642364305,0.358785649,0.550827967,0.338546458,0.378564857,0.445722171,0.354875805,0.140883047,0.793562521,0.168520391,1.271991911,0.297101449,0.294068082,1.19396697,0.128244018,0.191776205,0.165318504,0.132962588,0.157061004,0.17256488,0.128412538,0.130434783,0.275193798,0.1636333,0.600606673,0.272834513,1.868048534,2.26744186,0.193124368,1.299460735,0.826423997,0.205426357,0.203909673,,0.132962588,0.158577688,0.468318166,,0.31445905,,1.092349174,Ts65Dn,Memantine_S/C
0.690987124,0.969957082,0.342748777,2.61772632,4.649765446,0.165285957,0.145723126,1.81435273,0.210200619,1.83940513,1.008683501,0.268290249,0.282962371,0.192633995,0.986625412,0.7976844,1.942409422,1.526998702,0.308613634,0.785208105,0.519313305,0.322986326,0.138137539,1.793991416,3.508134544,1.43756862,0.206308015,0.253318694,0.755165186,0.124463519,0.485976644,2.288352131,0.305220082,0.430082843,0.291047011,0.741491167,0.592075057,0.370995109,0.536580497,0.41261603,0.280866354,0.435971654,0.152610041,0.259436322,1.356162099,0.162265829,0.838123298,0.302796153,0.63922397,2.364444939,0.089832676,0.161431986,0.190783256,0.118183334,0.149924954,0.170159542,0.255934182,0.126799711,0.25376619,0.155317138,0.499027183,0.286564011,1.869309022,2.278392351,0.141475346,1.052587692,0.826783034,0.207460115,0.115792985,0.103952415,0.118183334,0.125020846,0.419812107,0.096836956,0.148424037,0.127800322,1.555950859,Ts65Dn,Saline_C/S
0.704525022,0.962141644,0.343921686,2.618719409,4.739986015,0.170112876,0.145639796,1.81000899,0.200479473,1.88392768,1.014284287,0.268804315,0.282389372,0.19798222,0.995804615,0.804814704,1.932174608,1.522225552,0.308960144,0.786934372,0.505643792,0.327439816,0.138947158,1.828588553,3.639896114,1.433623015,0.208370792,0.250424533,0.753770852,0.118769354,0.485565878,2.320946958,0.307861353,0.43791829,0.296373989,0.74378184,0.602237539,0.387973229,0.548296873,0.418839277,0.262910798,0.44610928,0.152532215,0.253882072,1.398088826,0.171571289,0.819144315,0.304539038,0.624552069,2.383537843,0.091378,0.162341188,0.190194375,0.125746552,0.150885004,0.170051037,0.248018243,0.128515583,0.24486915,0.155500054,0.542512759,0.290802476,1.850146596,2.266967097,0.155228581,1.115321968,0.855901835,0.200293191,0.117548051,0.107449234,0.125746552,0.127864046,0.385872516,0.093495494,0.15072212,0.130253013,1.526495819,Ts65Dn,Saline_C/S
0.665815826,0.923817004,0.337325741,2.607500491,4.76919301,0.16964461,0.141272335,1.780286668,0.199980365,1.931769095,0.981739643,0.270469272,0.284606322,0.194777145,0.970351463,0.791380326,1.884743766,1.502159827,0.314843903,0.80188494,0.482525034,0.324464952,0.135480071,1.873355586,3.547418025,1.397015511,0.210092284,0.257117612,0.744944041,0.117808757,0.482721382,2.304731985,0.306008247,0.424504221,0.290791282,0.712939328,0.599842922,0.388179855,0.546141763,0.424602395,0.263302572,0.46063224,0.141763204,0.247348485,1.351623377,0.173430736,0.759090909,0.299134199,0.637391775,2.404761905,0.086093074,0.157683983,0.189989177,0.129491342,0.171969697,0.171969697,0.266017316,0.128841991,0.238690476,0.16547619,0.528787879,0.290909091,1.897348485,2.310930736,0.145779221,1.172348485,0.878463203,0.212770563,0.116720779,0.112391775,0.129491342,0.12711039,0.394155844,0.098376623,0.152922078,0.125162338,1.531818182,Ts65Dn,Saline_C/S
0.596245955,0.821877023,0.304595469,2.377734628,4.168802589,0.175533981,0.145113269,2.051779935,0.192880259,1.553786408,0.839093851,0.267702265,0.27210356,0.216828479,0.910679612,0.668349515,1.711067961,1.397928803,0.32763754,0.70420712,0.430291262,0.322459547,0.139417476,1.350420712,3.059029126,1.352621359,0.206731392,0.245825243,0.686860841,0.122459547,0.446860841,2.066666667,0.290744337,0.425242718,0.30368932,0.69618123,0.569449838,0.33605178,0.512750809,0.39171521,0.259676375,0.417087379,0.142653722,0.226726727,1.257712258,0.159363909,0.803371553,0.291973792,0.594594595,1.913868414,0.08039858,0.155473655,0.171444171,0.113704614,0.165438165,0.153835654,0.245154245,0.115069615,0.234575485,0.134316134,0.498771499,0.26992902,1.711711712,2.175812176,0.128651379,0.960960961,0.828078078,0.193352443,0.124488124,0.102852853,0.113704614,0.118959869,0.396396396,0.096778597,0.148648649,0.1503549,1.49952225,Ts65Dn,Saline_C/S
0.58123338,0.805369128,0.295302013,2.322274281,4.149930353,0.173610232,0.141319488,2.052804863,0.189692288,1.577307838,0.804482715,0.278206914,0.267696594,0.210079777,0.888945169,0.661137141,1.684310498,1.357984045,0.324173737,0.70571103,0.41522097,0.331391668,0.133595036,1.356717741,3.00696467,1.292516145,0.206027605,0.219450424,0.682157781,0.116626567,0.446878561,2.081929847,0.286817779,0.427250855,0.309864506,0.689375712,0.578447512,0.329238952,0.517918197,0.392047613,0.261744966,0.417120425,0.145118399,0.227193918,1.231528408,0.165577487,0.803947719,0.294278474,0.587956788,1.929381168,0.081755135,0.15977594,0.181381702,0.116497733,0.15317418,0.14643905,0.235996266,0.123366231,0.245665511,0.136636436,0.528007469,0.279407842,1.763470259,2.159642571,0.164710589,1.018004801,0.851160309,0.198386236,0.129034409,0.108695652,0.116497733,0.124233129,0.401507069,0.096425714,0.146305682,0.13010136,1.476126967,Ts65Dn,Saline_C/S
0.576347305,0.800773453,0.292914172,2.264595808,4.184381238,0.178143713,0.141217565,2.004366267,0.173153693,1.703218563,0.796656687,0.256861277,0.26497006,0.219560878,0.888847305,0.65755988,1.653443114,1.370384232,0.328842315,0.709830339,0.41991018,0.331462076,0.129615768,1.340194611,3.03006487,1.282185629,0.203842315,0.220309381,0.659181637,0.114271457,0.440743513,2.097055888,0.287300399,0.409056886,0.302145709,0.677769461,0.595558882,0.34256487,0.510479042,0.405813373,0.280439122,0.420284431,0.139845309,0.226802775,1.200104698,0.159795838,0.786480827,0.296950661,0.581206648,1.933974611,0.076102604,0.159141474,0.172817694,0.11241984,0.159992148,0.148606203,0.254089779,0.121253763,0.245713912,0.140361209,0.514461458,0.275487502,1.783732496,2.229223924,0.156131396,1.115691663,0.869585133,0.203441958,0.112027222,0.108101034,0.11241984,0.114971862,0.389870436,0.100117786,0.159664965,0.145138071,1.416633948,Ts65Dn,Saline_C/S
0.554536521,0.746642647,0.278250901,2.174582378,3.601703243,0.200131019,0.144448084,1.885031117,0.171798231,1.518997707,0.76744186,0.244677367,0.26252866,0.195709139,0.830822142,0.577301015,1.522928267,1.278087127,0.324926302,0.646904684,0.410088438,0.310186702,0.142482804,1.097936456,2.577628562,1.227481166,0.201113659,0.211758926,0.612676056,0.12561415,0.434490665,1.88224697,0.282672781,0.436128398,0.313953488,0.686865378,0.575171962,0.320995742,0.504258107,0.376514903,0.259253194,0.400425811,0.153619391,0.201893026,1.137690865,0.14653094,0.753728011,0.273149388,0.561925172,1.579426735,0.079382088,0.159924993,0.158317707,0.103759264,0.139208858,0.142959193,0.215465667,0.121439414,0.229127601,0.11626038,0.518439146,0.267256005,1.581123315,2.09179391,0.130011608,1.003303866,0.801946602,0.186445218,0.124564693,0.109741941,0.103759264,0.113135101,0.366639879,0.105366551,0.153853023,0.15813912,1.427538173,Ts65Dn,Saline_C/S
0.554878049,0.748555841,0.271983312,2.144255456,3.671534018,0.183087291,0.145378691,1.851251605,0.166720154,1.582156611,0.748555841,0.269897304,0.257381258,0.204910141,0.812740693,0.5813543,1.498716303,1.2771181,0.331675225,0.63928113,0.439345315,0.309050064,0.135590501,1.098844673,2.523908858,1.197849807,0.20105905,0.227695764,0.577984596,0.122272144,0.419608472,1.869544288,0.28690629,0.435173299,0.335044929,0.676668806,0.576700899,0.324293967,0.495186136,0.371790757,0.262997433,0.407894737,0.167682927,0.204827768,1.078319091,0.1601621,0.766716589,0.278565765,0.549907497,1.620209673,0.078054797,0.155933398,0.167209937,0.113998767,0.143071095,0.138225707,0.205973042,0.126068188,0.226764162,0.113117787,0.525680557,0.275570434,1.597216104,2.104043697,0.142982997,1.031098582,0.837459255,0.195577482,0.125891992,0.105100872,0.113998767,0.133644613,0.359263501,0.109065281,0.171614836,0.167474231,1.456611752,Ts65Dn,Saline_C/S
0.721025139,0.767548155,0.290728044,2.149200131,3.760855371,0.213026445,0.158341495,1.913973229,0.166829905,1.780933725,0.76330395,0.254978779,0.267548155,0.207313092,0.833006856,0.595168136,1.525954946,1.378387202,0.343617369,0.665850473,0.369572315,0.352758733,0.134508652,1.125693764,2.608880183,1.231472413,0.206496898,0.236532811,0.61165524,0.119817173,0.43813255,1.903362716,0.292850147,0.437642834,0.325497878,0.691642181,0.621612798,0.336924584,0.510120797,0.386712373,0.273261508,0.42360431,0.154587006,0.199496484,1.056515323,0.156176751,0.766733223,0.280145846,0.551176317,1.602569668,0.07300981,0.159562462,0.162774546,0.113551524,0.157478948,0.140724021,0.222154701,0.124924039,0.218248112,0.122666898,0.520444483,0.290823856,1.602482854,2.107474607,0.151315218,1.09801198,0.863269381,0.192204184,0.123708655,0.113638337,0.113551524,0.119454814,0.354371039,0.103828457,0.157305322,0.16624707,1.384408369,Ts65Dn,Saline_C/S
0.483454851,0.652271453,0.255748738,1.936623668,3.149373715,0.190876799,0.141708731,1.610955319,0.149560666,1.355580482,0.663675453,0.254627033,0.239484016,0.180594504,0.749111984,0.496167508,1.340811367,1.123948402,0.344550383,0.553374463,0.318751168,0.318564218,0.138343616,0.904842027,2.221723687,1.105066368,0.193681062,0.214619555,0.549822397,0.120209385,0.391288091,1.64273696,0.27182651,0.424191438,0.323424939,0.654140961,0.560104692,0.301551692,0.484015704,0.380257992,0.277435035,0.392409796,0.156851748,0.189229193,0.839576455,0.116247296,0.702721166,0.263691222,0.448593875,0.849368097,0.053854036,0.145052943,0.112034612,0.083798247,0.110326768,0.107024935,0.143572811,0.106911078,0.159398839,0.089035637,0.386314471,0.215530001,1.131048617,1.511784128,0.116702721,0.830809518,0.614027098,0.155869293,0.12045998,0.101445975,0.083798247,0.107821929,0.306728908,0.113514744,0.151428897,0.134805875,0.980872139,Ts65Dn,Saline_C/S
0.471245718,0.631332252,0.247881738,1.87236344,3.117901568,0.173427078,0.138092663,1.555074815,0.163511808,1.411393546,0.627185866,0.235082026,0.23327925,0.190553452,0.726518839,0.492518478,1.318911123,1.087434649,0.325581395,0.570578691,0.371912746,0.29637642,0.126194339,0.904452857,2.132323779,1.063457725,0.185685956,0.182801514,0.522985398,0.112853795,0.394447449,1.6003245,0.274382549,0.42401298,0.340904994,0.645393907,0.553812872,0.314404182,0.47413016,0.367405805,0.260140617,0.39588967,0.16188931,0.19613603,0.890407864,0.145633262,0.712687832,0.262117275,0.414077505,0.966218506,0.060671111,0.155123715,0.117048921,0.092192973,0.117839792,0.1141114,0.140888035,0.111738787,0.146085188,0.085978985,0.403457236,0.227770873,1.191390803,1.512936391,0.130154785,0.897525703,0.634956502,0.173765676,0.13264038,0.113320529,0.092192973,0.136820698,0.284261665,0.101231499,0.172183934,0.139532256,0.974579144,Ts65Dn,Saline_C/S
0.489420423,0.64949402,0.258141674,1.946642134,3.232014719,0.201839926,0.143146274,1.587672493,0.165041398,1.59300828,0.640478381,0.23275069,0.244894204,0.192272309,0.748850046,0.51149954,1.358049678,1.19374425,0.33799448,0.577920883,0.384728611,0.312235511,0.129898804,0.943146274,2.21324747,1.063845446,0.19374425,0.188592456,0.564305428,0.118307268,0.390616375,1.678564857,0.279484821,0.427782889,0.35124195,0.659981601,0.584912603,0.321987121,0.478012879,0.386936523,0.301379945,0.415087397,0.169273229,0.187143656,0.814533259,0.150922303,0.71000559,0.27333706,0.436892119,1.066182225,0.064728899,0.166685299,0.116489659,0.09077697,0.130128563,0.115036333,0.138177753,0.137730576,0.147792063,0.090329793,0.411291224,0.243376188,1.272666294,1.539519285,0.143991056,0.976634992,0.660816098,0.184572387,0.115930688,0.112241476,0.09077697,0.146562325,0.288764673,0.100279486,0.1529346,0.137730576,0.944997205,Ts65Dn,Saline_C/S
0.454020221,0.633124699,0.245064998,1.843283582,2.783100626,0.202696196,0.145402022,1.432354357,0.158401541,1.433076553,0.635050554,0.224602792,0.239046702,0.193548387,0.732546943,0.479778527,1.217862301,1.059220029,0.328839673,0.601829562,0.354116514,0.315117959,0.145642754,0.856283101,1.895281656,1.017573423,0.199085219,0.176456428,0.465816081,0.127106403,0.381559942,1.44848339,0.290081849,0.439817044,0.369282619,0.698122292,0.649975927,0.31271064,0.508184882,0.384930188,0.308618199,0.422965816,0.191141069,0.17810219,0.905242203,0.146250829,0.680026543,0.252023889,0.56284008,1.255607167,0.061048441,0.149568679,0.135235567,0.105640345,0.143596549,0.135500995,0.189781022,0.112408759,0.197213006,0.111214333,0.509489051,0.274452555,1.376509622,1.929130723,0.144658261,1.060252157,0.78407432,0.195089582,0.135235567,0.119309887,0.105640345,0.133775713,0.365096218,0.110948905,0.169608494,0.160982084,1.267418713,Ts65Dn,Saline_C/S
0.451401869,0.631308411,0.245794393,1.810981308,2.760747664,0.198598131,0.145327103,1.402336449,0.173130841,1.478971963,0.622196262,0.221962617,0.234813084,0.203504673,0.728271028,0.469859813,1.225934579,1.067757009,0.339485981,0.571495327,0.369626168,0.310514019,0.143224299,0.847663551,1.855607477,0.995560748,0.195560748,0.194859813,0.461448598,0.123364486,0.390420561,1.420560748,0.278504673,0.450700935,0.36728972,0.689719626,0.649299065,0.334813084,0.506542056,0.382009346,0.317990654,0.429439252,0.189953271,0.180838634,0.934960405,0.152927431,0.684798131,0.25717253,0.532130339,1.226924575,0.066857069,0.15617292,0.145268077,0.104894197,0.159807867,0.143580423,0.186291055,0.120862002,0.201350123,0.116448137,0.515643256,0.304037388,1.388549916,1.944437232,0.1560431,1.058938076,0.787874854,0.22835259,0.153706348,0.120862002,0.104894197,0.133454498,0.348046216,0.11839543,0.188757627,0.178631702,1.227963131,Ts65Dn,Saline_C/S
0.474926254,0.601089176,0.242114817,1.791014295,2.749262537,0.202859088,0.14545042,1.343998185,0.14545042,1.576582709,0.598139324,0.218969821,0.232584525,0.197186295,0.702064897,0.473791695,1.196278648,1.0773769,0.320853188,0.588382119,0.333787157,0.302473338,0.154299977,0.820058997,1.820058997,0.961198094,0.191059678,0.183571591,0.455184933,0.125709099,0.377808033,1.388245972,0.292489222,0.439981847,0.378261856,0.687996369,0.651236669,0.336056274,0.472884048,0.388019061,0.313818924,0.428863172,0.194690265,0.175084175,0.898083398,0.163558664,0.697358197,0.258352758,0.541310541,1.290727791,0.066692567,0.168997669,0.150997151,0.105542606,0.152551153,0.139342139,0.186091686,0.140766641,0.192437192,0.107485107,0.512432012,0.324138824,1.412328412,1.953768454,0.162134162,1.103600104,0.796037296,0.204480704,0.137399637,0.121989122,0.105542606,0.146464646,0.356772857,0.142838643,0.180523181,0.162393162,1.173659674,Ts65Dn,Saline_C/S
0.573991828,0.93311423,0.376709895,2.629863208,4.490939776,0.203855036,0.161662818,2.952034109,0.24054006,1.630484988,0.715047078,0.311156511,0.335672411,0.271629064,0.864718422,0.725528513,1.806448748,2.081097886,0.409664239,0.749422633,0.419257417,0.314620714,0.159086872,1.815420146,3.604992006,1.460561379,0.246224907,0.318706697,0.853082253,0.151714336,0.546278202,2.598330076,0.346953278,0.417925031,0.314176586,0.737964114,0.562977438,0.370136792,0.528424232,0.362497779,0.264523006,0.437644342,0.214336472,0.262144769,1.230423145,0.196366536,2.369041517,0.368699812,0.686998121,1.998519278,0.351728458,0.158152514,0.219887237,0.118685574,0.179793838,0.155646677,0.276667236,0.127399055,0.231106555,0.133208041,0.503901133,0.340224386,1.644626687,2.462554815,0.156216185,1.376217324,0.991571274,0.23543482,0.143516146,0.112022325,0.118685574,0.119425935,0.601742696,0.192038271,0.145053819,0.177117148,1.788826243,Ts65Dn,Saline_C/S
0.611698818,0.926926838,0.383856343,2.578540315,4.336474353,0.203395857,0.16454796,2.870832963,0.233531869,1.641212552,0.689039026,0.307049516,0.331496133,0.267223753,0.884256378,0.732242866,1.708774113,1.972975376,0.393012712,0.750288915,0.406880612,0.332562894,0.161614366,1.840785848,3.650902302,1.498977687,0.249177705,0.319583963,0.864521291,0.153613655,0.54627078,2.638278958,0.351853498,0.421637479,0.30278247,0.751977954,0.568406081,0.371944173,0.680682727,0.359676416,0.26260112,0.436661037,0.206596142,0.249289575,1.15490054,0.188945228,2.264222433,0.361007411,0.680057948,1.906335321,0.351646515,0.154343344,0.21050872,0.113556583,0.174068089,0.154343344,0.26907004,0.122025965,0.227113167,0.132724132,0.507104251,0.316821753,1.584331643,2.404245835,0.13885329,1.189390985,0.961664902,0.225664456,0.137348861,0.109099014,0.113556583,0.117345517,0.554800245,0.182035995,0.148214186,0.17830278,1.822198696,Ts65Dn,Saline_C/S
0.611508836,0.931128228,0.386225646,2.721975532,4.757589488,0.210149524,0.175623018,2.953239692,0.239963752,1.6650657,0.750521069,0.324875396,0.337834164,0.27349343,0.908926144,0.75668328,1.839510648,2.084549162,0.427820571,0.79275034,0.439691889,0.34580879,0.163389216,1.864521976,3.720797463,1.482193022,0.256184866,0.32415043,0.870140462,0.157680109,0.54816493,2.70720435,0.365564114,0.435070231,0.317625736,0.750702311,0.593112823,0.376619846,0.620027186,0.373176257,0.272043498,0.462165836,0.21087449,0.246214185,1.079365944,0.17512801,2.249591459,0.359897592,0.675236954,1.857173984,0.332062316,0.162490467,0.207484475,0.108998802,0.163470966,0.149743981,0.253295566,0.116951738,0.215437411,0.131332389,0.466989868,0.307168537,1.60442314,2.295620438,0.1469659,1.238533609,0.913988452,0.213095108,0.135526746,0.135363329,0.108998802,0.114772851,0.568852816,0.174528816,0.145222791,0.1681011,1.719904129,Ts65Dn,Saline_C/S
0.537875952,0.80581555,0.333832522,2.341819543,3.794583801,0.211780856,0.160863597,2.590415575,0.207912143,1.462872832,0.600524148,0.299513291,0.319480844,0.255459878,0.743042556,0.593535505,1.601148134,1.981530014,0.468363909,0.650817422,0.399226257,0.397229502,0.15849245,1.337451641,2.900786222,1.350929739,0.245600899,0.288281542,0.753026332,0.151878198,0.49731686,2.222513416,0.302009235,0.408960439,0.298265319,0.687757394,0.538874329,0.315237739,0.508923,0.337451641,0.261200549,0.391863222,0.328341445,0.236190194,1.005250314,0.187310508,2.306588775,0.36249353,0.609184353,1.626488205,0.330695852,0.170524292,0.210973896,0.114619537,0.170524292,0.158692598,0.243437107,0.127190712,0.214745249,0.135694742,0.52998595,0.33772092,1.621089995,2.441174296,0.151001997,1.30562745,0.963321748,0.232640686,0.15861865,0.121126969,0.114619537,0.121570657,0.525401168,0.186127339,0.174739333,0.187902093,1.831694151,Ts65Dn,Saline_C/S
0.627634368,0.78077067,0.331712184,2.299912707,3.990896621,0.211497693,0.161740865,2.580995137,0.208380097,1.391445317,0.624392069,0.297293927,0.325227584,0.280209502,0.747474747,0.597580746,1.540965208,1.976929792,0.442823295,0.639481232,0.400922808,0.401421624,0.15538097,1.306646714,2.87916199,1.298540965,0.2410525,0.309265494,0.751964085,0.153510413,0.496071829,2.208005986,0.323606435,0.384836014,0.291682255,0.66741489,0.543085173,0.315500686,0.496570645,0.338695598,0.259633371,0.395685248,0.320239431,0.23615096,0.984845141,0.175163687,2.266460678,0.3534172,0.615684544,1.58471272,0.319208416,0.158316781,0.2088575,0.116898404,0.166997719,0.141543441,0.252777165,0.130655484,0.212315162,0.133083205,0.521003458,0.335172515,1.650849702,2.406238505,0.15699257,1.332744795,0.936143603,0.233502538,0.156109762,0.119914662,0.116898404,0.116971971,0.554550136,0.187596557,0.171264621,0.204958434,1.80004414,Ts65Dn,Saline_C/S
0.593167313,0.771743211,0.330872231,2.34351145,3.839444375,0.208734827,0.165310975,2.626705043,0.20760856,1.565386059,0.599674634,0.296708797,0.326116881,0.257664873,0.746715054,0.618320611,1.570391691,1.987611062,0.445250907,0.653109748,0.415091978,0.328869979,0.158553373,1.339882368,2.914278563,1.341759479,0.244274809,0.288199224,0.764985609,0.152296333,0.499812289,2.266925291,0.326116881,0.407958954,0.305969215,0.680891002,0.562883244,0.328244275,0.513828057,0.342510324,0.267801276,0.405956701,0.31472907,0.221566976,0.912454367,0.180497051,2.186394271,0.349761303,0.588879528,1.605939343,0.303566414,0.160980062,0.202752036,0.113030048,0.155433867,0.145113732,0.221005336,0.124684078,0.199663016,0.126509407,0.493049705,0.316413929,1.462089301,2.26024993,0.138023027,1.201207526,0.877702892,0.204998596,0.149115417,0.117172143,0.113030048,0.119137883,0.547037349,0.175091266,0.158312272,0.194818871,1.723392306,Ts65Dn,Saline_C/S
0.451539165,0.677384944,0.299756172,2.125114294,3.572691253,0.207711064,0.169765315,2.346693081,0.192776593,1.200853398,0.53505029,0.289850655,0.302956416,0.252971655,0.659402621,0.536574215,1.344102408,1.791984151,0.432642487,0.568729046,0.368332825,0.389362999,0.157726303,1.008076806,2.47500762,1.223407498,0.234074977,0.266382201,0.704358427,0.165650716,0.454434624,1.944833892,0.297622676,0.37458092,0.292898507,0.638677233,0.511734227,0.298994209,0.470588235,0.309661689,0.253733618,0.369704358,0.358427309,0.207245399,0.833317275,0.176028519,2.210713942,0.353791309,0.559687831,1.390885442,0.286251084,0.16398497,0.204162251,0.108777339,0.160805473,0.146353213,0.2162058,0.124963869,0.198766741,0.133249831,0.461605164,0.318046055,1.469409384,2.341458715,0.163406879,1.32671741,0.894691203,0.21803642,0.171885538,0.135080451,0.108777339,0.133057135,0.528374603,0.182194816,0.191155217,0.208883322,1.741015512,Ts65Dn,Saline_C/S
0.517765685,0.71846991,0.306177977,2.233034571,3.695582586,0.219430218,0.173975672,2.440941101,0.202784891,1.269046095,0.559058899,0.317541613,0.317381562,0.263604353,0.699583867,0.552016645,1.419174136,1.888604353,0.451184379,0.594110115,0.406049936,0.435659411,0.166773367,1.07106274,2.558258643,1.318341869,0.243277849,0.279449424,0.757682458,0.165973111,0.476152369,2.062259923,0.320102433,0.384282971,0.305377721,0.651408451,0.538732394,0.316101152,0.477752881,0.342189501,0.273527529,0.39340589,0.3618758,0.203190277,0.820831751,0.176414736,2.102639575,0.342290163,0.538739081,1.3507406,0.279718952,0.164641094,0.199012533,0.106532472,0.15448158,0.133308014,0.206228637,0.134827193,0.198252943,0.122768705,0.499430308,0.315134827,1.410653247,2.295480441,0.138909989,1.216483099,0.883782757,0.22312951,0.174041018,0.129794911,0.106532472,0.12086973,0.501614128,0.181067224,0.172047095,0.209077098,1.693505507,Ts65Dn,Saline_C/S
0.489535799,0.704956727,0.305586153,2.220456334,3.640912667,0.209913454,0.173092054,2.44563336,0.200786782,1.317702596,0.55436664,0.297403619,0.310621558,0.257592447,0.701652242,0.5693155,1.424232887,1.896302124,0.449881983,0.582533438,0.391030685,0.311880409,0.169158143,1.069708891,2.563650669,1.303855232,0.24343037,0.27804878,0.729189614,0.157828482,0.489063729,2.026435877,0.304012589,0.388512982,0.294099135,0.644059795,0.545082612,0.308103855,0.471439811,0.326829268,0.266404406,0.388827695,0.356726987,0.204148986,0.797642621,0.177369165,2.147194719,0.35106082,0.52758133,1.33418199,0.273455917,0.166808109,0.197454031,0.110042433,0.147854785,0.125035361,0.187930222,0.133427628,0.190004715,0.114851485,0.417067421,0.307402169,1.401225837,2.232343234,0.151532296,1.203017445,0.843564356,0.213955681,0.162564828,0.125035361,0.110042433,0.119471947,0.538991042,0.181235266,0.170391325,0.196793965,1.666760962,Ts65Dn,Saline_C/S
0.418501529,0.667889908,0.29617737,2.193272171,3.573394495,0.19266055,0.143577982,2.549541284,0.204740061,1.202446483,0.491896024,0.281804281,0.30382263,0.248012232,0.70351682,0.505657492,1.551529052,1.796024465,0.418960245,0.574923547,0.361314985,0.329204893,0.150764526,1.028134557,2.631957187,1.372171254,0.237614679,0.241284404,0.738379205,0.167584098,0.441743119,2.018042813,0.30351682,0.358256881,0.248318043,0.649082569,0.529204893,0.289602446,0.455504587,0.316666667,0.240672783,0.343119266,0.331192661,0.186981109,0.761400553,0.160389845,2.101191192,0.316087113,0.514859824,1.237877512,0.257730718,0.173865961,0.195403682,0.096257971,0.135362772,0.132114066,0.171940801,0.13476116,0.174587896,0.107568283,0.387558657,0.279268439,1.197689809,2.112501504,0.147154374,1.153892432,0.931295873,0.24220912,0.159306943,0.149199856,0.096257971,0.146312116,0.403681867,0.163518229,0.147034051,0.221633979,1.625195524,Ts65Dn,Saline_C/S
